trans_date_trans_time,trans_num,cc_num,amt,merchant,category,is_fraud,prediction,fraud_probability,processed_at
2025-10-30 18:38:55,TRANS_399,4565796179306961,665.26,merchant_99,food,0,0,0.10303520685649836,2025-10-31 01:41:48.096871
2025-10-30 18:37:55,TRANS_400,4101310548360657,820.76,merchant_0,travel,0,0,0.1252305147706707,2025-10-31 01:41:48.096871
2025-10-30 18:36:55,TRANS_401,4215146045793054,582.29,merchant_1,food,0,0,0.11943870240363465,2025-10-31 01:41:48.096871
2025-10-30 18:35:55,TRANS_402,4971627035252451,616.89,merchant_2,shopping,0,0,0.0865672468979959,2025-10-31 01:41:48.096871
2025-10-30 18:34:55,TRANS_403,4446015413239916,170.17,merchant_3,entertainment,0,0,0.10840129430745706,2025-10-31 01:41:48.096871
2025-10-30 18:33:55,TRANS_404,4236316268139519,711.49,merchant_4,entertainment,0,0,0.11838746407868028,2025-10-31 01:41:48.096871
2025-10-30 18:32:55,TRANS_405,4552629701986802,817.36,merchant_5,entertainment,0,0,0.10361335115091834,2025-10-31 01:41:48.096871
2025-10-30 18:31:55,TRANS_406,4346060490716731,217.48,merchant_6,travel,0,0,0.11306560664231212,2025-10-31 01:41:48.096871
2025-10-30 18:30:55,TRANS_407,4148785864879524,678.53,merchant_7,shopping,0,0,0.12278631622259145,2025-10-31 01:41:48.096871
2025-10-30 18:29:55,TRANS_408,4721461194044571,542.57,merchant_8,grocery,1,0,0.09641374049364117,2025-10-31 01:41:48.096871
2025-10-30 18:28:55,TRANS_409,4460647375145695,747.91,merchant_9,entertainment,0,0,0.10773286297017434,2025-10-31 01:41:48.096871
2025-10-30 18:27:55,TRANS_410,4168173853228395,59.09,merchant_10,entertainment,0,0,0.12180000901152878,2025-10-31 01:41:48.096871
2025-10-30 18:26:55,TRANS_411,4898415117332273,551.41,merchant_11,travel,0,0,0.08935062970698243,2025-10-31 01:41:48.096871
2025-10-30 18:25:55,TRANS_412,4829000457854160,613.55,merchant_12,food,0,0,0.09206392739014306,2025-10-31 01:41:48.096871
2025-10-30 18:24:55,TRANS_413,4773719154678180,760.24,merchant_13,grocery,0,0,0.09427750404639781,2025-10-31 01:41:48.096871
2025-10-30 18:23:55,TRANS_414,4806122212103408,57.38,merchant_14,grocery,0,0,0.09297429826726561,2025-10-31 01:41:48.096871
2025-10-30 18:22:55,TRANS_415,4237900071512232,309.39,merchant_15,entertainment,0,0,0.11830914091838098,2025-10-31 01:41:48.096871
2025-10-30 18:21:55,TRANS_416,4531671853330453,609.63,merchant_16,grocery,0,0,0.10453953541500836,2025-10-31 01:41:48.096871
2025-10-30 18:20:55,TRANS_417,4342704508901493,513.0,merchant_17,shopping,0,0,0.11322520879986701,2025-10-31 01:41:48.096871
2025-10-30 18:19:55,TRANS_418,4056052947205588,383.9,merchant_18,food,0,0,0.12759923450004457,2025-10-31 01:41:48.096871
2025-10-30 18:18:55,TRANS_419,4779450674294486,463.68,merchant_19,food,0,0,0.09404580500417788,2025-10-31 01:41:48.096871
2025-10-30 18:17:55,TRANS_420,4608679190311455,911.7,merchant_20,grocery,0,0,0.10117195518576419,2025-10-31 01:41:48.096871
2025-10-30 18:16:55,TRANS_421,4814570483002512,282.12,merchant_21,grocery,0,0,0.0926371876630922,2025-10-31 01:41:48.096871
2025-10-30 18:15:55,TRANS_422,4955303135937156,850.39,merchant_22,travel,0,0,0.0871809709573469,2025-10-31 01:41:48.096871
2025-10-30 18:14:55,TRANS_423,4281616040678338,193.78,merchant_23,food,0,0,0.11616492657077374,2025-10-31 01:41:48.096871
2025-10-30 18:13:55,TRANS_424,4932196685959032,839.33,merchant_24,shopping,0,0,0.08805642422730386,2025-10-31 01:41:48.096871
2025-10-30 18:12:55,TRANS_425,4754999428604137,69.71,merchant_25,travel,0,0,0.09503782306736289,2025-10-31 01:41:48.096871
2025-10-30 18:11:55,TRANS_426,4969185470666477,978.93,merchant_26,travel,0,0,0.08665879219720583,2025-10-31 01:41:48.096871
2025-10-30 18:10:55,TRANS_427,4655059931689165,831.03,merchant_27,shopping,0,0,0.09919044597910187,2025-10-31 01:41:48.096871
2025-10-30 18:09:55,TRANS_428,4646517487241210,110.0,merchant_28,travel,0,0,0.09955278873997465,2025-10-31 01:41:48.096871
2025-10-30 18:08:55,TRANS_429,4776904506999309,22.04,merchant_29,grocery,0,0,0.09414867180413042,2025-10-31 01:41:48.096871
2025-10-30 18:07:55,TRANS_430,4488955103575495,322.03,merchant_30,food,0,0,0.10644996564354196,2025-10-31 01:41:48.096871
2025-10-30 18:06:55,TRANS_431,4283951547906930,553.35,merchant_31,shopping,0,0,0.11605132801285495,2025-10-31 01:41:48.096871
2025-10-30 18:05:55,TRANS_432,4320398043882736,511.95,merchant_32,travel,0,0,0.11429105001171612,2025-10-31 01:41:48.096871
2025-10-30 18:04:55,TRANS_433,4935570730896892,628.81,merchant_33,travel,0,0,0.08792809556703565,2025-10-31 01:41:48.096871
2025-10-30 18:03:55,TRANS_434,4371247416632306,773.99,merchant_34,grocery,0,0,0.11187403391365285,2025-10-31 01:41:48.096871
2025-10-30 18:02:55,TRANS_435,4203970229071239,121.56,merchant_35,travel,0,0,0.11999690146561964,2025-10-31 01:41:48.096871
2025-10-30 18:01:55,TRANS_436,4826974031463330,36.42,merchant_36,food,0,0,0.09214423849963109,2025-10-31 01:41:48.096871
2025-10-30 18:00:55,TRANS_437,4328086104512504,661.23,merchant_37,shopping,0,0,0.11392271796202968,2025-10-31 01:41:48.096871
2025-10-30 17:59:55,TRANS_438,4556488702714960,542.97,merchant_38,entertainment,0,0,0.10344360459469587,2025-10-31 01:41:48.096871
2025-10-30 17:58:55,TRANS_439,4829496770164103,136.48,merchant_39,entertainment,0,0,0.09204426718639402,2025-10-31 01:41:48.096871
2025-10-30 17:57:55,TRANS_440,4053153779216496,314.14,merchant_40,grocery,0,0,0.12775226908007287,2025-10-31 01:41:48.096871
2025-10-30 17:56:55,TRANS_441,4739938214614203,739.01,merchant_41,food,0,0,0.09565352731045798,2025-10-31 01:41:48.096871
2025-10-30 17:55:55,TRANS_442,4250636886612870,502.39,merchant_42,grocery,0,0,0.11768090244350583,2025-10-31 01:41:48.096871
2025-10-30 17:54:55,TRANS_443,4328374246716889,810.39,merchant_43,shopping,0,0,0.11390893331061352,2025-10-31 01:41:48.096871
2025-10-30 17:53:55,TRANS_444,4317481926378005,205.41,merchant_44,entertainment,0,0,0.11443103119337097,2025-10-31 01:41:48.096871
2025-10-30 17:52:55,TRANS_445,4411073317159275,347.85,merchant_45,entertainment,0,0,0.11001230480321984,2025-10-31 01:41:48.096871
2025-10-30 17:51:55,TRANS_446,4842358828683700,495.32,merchant_46,food,0,0,0.09153608230875522,2025-10-31 01:41:48.096871
2025-10-30 17:50:55,TRANS_447,4388160966708660,685.59,merchant_47,shopping,0,0,0.11108004016268887,2025-10-31 01:41:48.096871
2025-10-30 17:49:55,TRANS_448,4130329895912018,857.47,merchant_48,travel,0,0,0.12373158357111882,2025-10-31 01:41:48.096871
2025-10-30 17:48:55,TRANS_449,4780774817371062,313.28,merchant_49,travel,0,0,0.0939923485914926,2025-10-31 01:41:48.096871
2025-10-30 17:47:55,TRANS_450,4713606878648903,206.54,merchant_50,travel,0,0,0.0967385279253536,2025-10-31 01:41:48.096871
2025-10-30 17:46:55,TRANS_451,4394320997597395,276.65,merchant_51,entertainment,0,0,0.11079208935941666,2025-10-31 01:41:48.096871
2025-10-30 17:45:55,TRANS_452,4982186663285149,23.12,merchant_52,travel,0,0,0.08617232601489518,2025-10-31 01:41:48.096871
2025-10-30 17:44:55,TRANS_453,4909700513384861,707.68,merchant_53,entertainment,0,0,0.08891637793354185,2025-10-31 01:41:48.096871
2025-10-30 17:43:55,TRANS_454,4815324817375667,115.55,merchant_54,food,0,0,0.09260714095773968,2025-10-31 01:41:48.096871
2025-10-30 17:42:55,TRANS_455,4073609747194844,473.77,merchant_55,entertainment,0,0,0.12667582751455278,2025-10-31 01:41:48.096871
2025-10-30 17:41:55,TRANS_456,4872409040319274,765.89,merchant_56,shopping,0,0,0.09035860931438199,2025-10-31 01:41:48.096871
2025-10-30 17:40:55,TRANS_457,4622613001903281,976.11,merchant_57,entertainment,1,0,0.10057300232831722,2025-10-31 01:41:48.096871
2025-10-30 17:39:55,TRANS_458,4540593891083348,828.04,merchant_58,food,0,0,0.10414435571326791,2025-10-31 01:41:48.096871
2025-10-30 17:38:55,TRANS_459,4672726952855008,902.19,merchant_59,travel,0,0,0.09844479015226315,2025-10-31 01:41:48.096871
2025-10-30 17:37:55,TRANS_460,4333108717381404,500.22,merchant_60,food,0,0,0.1136826454914354,2025-10-31 01:41:48.096871
2025-10-30 17:36:55,TRANS_461,4496018953793198,827.21,merchant_61,entertainment,0,0,0.10613193899192395,2025-10-31 01:41:48.096871
2025-10-30 17:35:55,TRANS_462,4342971475085018,685.11,merchant_62,travel,1,0,0.11321250535987028,2025-10-31 01:41:48.096871
2025-10-30 17:34:55,TRANS_463,4931739794379770,696.54,merchant_63,grocery,0,0,0.08807381467572122,2025-10-31 01:41:48.096871
2025-10-30 17:33:55,TRANS_464,4073778077384402,562.29,merchant_64,grocery,0,0,0.12666700183447302,2025-10-31 01:41:48.096871
2025-10-30 17:32:55,TRANS_465,4276879789594515,787.1,merchant_65,grocery,0,0,0.11639559332987268,2025-10-31 01:41:48.096871
2025-10-30 17:31:55,TRANS_466,4242405109943273,466.49,merchant_66,grocery,0,0,0.11808660042072722,2025-10-31 01:41:48.096871
2025-10-30 17:30:55,TRANS_467,4121819665021054,916.04,merchant_67,entertainment,0,0,0.12416955719731093,2025-10-31 01:41:48.096871
2025-10-30 17:29:55,TRANS_468,4208080459715755,855.01,merchant_68,food,0,0,0.11979134611313193,2025-10-31 01:41:48.096871
2025-10-30 17:28:55,TRANS_469,4398515236612562,189.73,merchant_69,entertainment,0,0,0.11059640365607847,2025-10-31 01:41:48.096871
2025-10-30 17:27:55,TRANS_470,4175902199238094,806.37,merchant_70,entertainment,0,0,0.12140875798485372,2025-10-31 01:41:48.096871
2025-10-30 17:26:55,TRANS_471,4988000003592062,596.99,merchant_71,travel,0,0,0.08595560921830257,2025-10-31 01:41:48.096871
2025-10-30 17:25:55,TRANS_472,4410545269360379,506.89,merchant_72,entertainment,0,0,0.11003681070913304,2025-10-31 01:41:48.096871
2025-10-30 17:24:55,TRANS_473,4903122164180706,935.86,merchant_73,grocery,0,0,0.08916927478744223,2025-10-31 01:41:48.096871
2025-10-30 17:23:55,TRANS_474,4117490728889669,408.86,merchant_74,grocery,0,0,0.12439285326483229,2025-10-31 01:41:48.096871
2025-10-30 17:22:55,TRANS_475,4040998986121281,566.04,merchant_75,shopping,0,0,0.12839557421641912,2025-10-31 01:41:48.096871
2025-10-30 17:21:55,TRANS_476,4053519086306951,597.0,merchant_76,grocery,0,0,0.1277329774709189,2025-10-31 01:41:48.096871
2025-10-30 17:20:55,TRANS_477,4335079994974221,325.79,merchant_77,entertainment,0,0,0.11358854230503024,2025-10-31 01:41:48.096871
2025-10-30 17:19:55,TRANS_478,4988117407925885,428.18,merchant_78,shopping,0,0,0.08595123756708233,2025-10-31 01:41:48.096871
2025-10-30 17:18:55,TRANS_479,4674006876507493,837.01,merchant_79,grocery,0,0,0.09839096401536167,2025-10-31 01:41:48.096871
2025-10-30 17:17:55,TRANS_480,4970044621561717,904.95,merchant_80,food,0,0,0.08662656875674675,2025-10-31 01:41:48.096871
2025-10-30 17:16:55,TRANS_481,4665357261551755,462.32,merchant_81,travel,0,0,0.09875522705912632,2025-10-31 01:41:48.096871
2025-10-30 17:15:55,TRANS_482,4312306977915338,422.95,merchant_82,shopping,0,0,0.11467980965439024,2025-10-31 01:41:48.096871
2025-10-30 17:14:55,TRANS_483,4952797553281131,138.6,merchant_83,food,0,0,0.08727552016580398,2025-10-31 01:41:48.096871
2025-10-30 17:13:55,TRANS_484,4544956930940596,836.7,merchant_84,food,0,0,0.1039515866599138,2025-10-31 01:41:48.096871
2025-10-30 17:12:55,TRANS_485,4777797137111943,312.3,merchant_85,shopping,0,0,0.09411259750014268,2025-10-31 01:41:48.096871
2025-10-30 17:11:55,TRANS_486,4896695199916933,263.91,merchant_86,food,0,0,0.08941697828992279,2025-10-31 01:41:48.096871
2025-10-30 17:10:55,TRANS_487,4364277415381537,654.27,merchant_87,entertainment,0,0,0.11220267615359279,2025-10-31 01:41:48.096871
2025-10-30 17:09:55,TRANS_488,4673438073732128,527.01,merchant_88,grocery,0,0,0.09841488131088794,2025-10-31 01:41:48.096871
2025-10-30 17:08:55,TRANS_489,4031712415923643,289.74,merchant_89,shopping,0,0,0.12888893530321813,2025-10-31 01:41:48.096871
2025-10-30 17:07:55,TRANS_490,4810608423440865,164.23,merchant_90,shopping,0,0,0.09279514849871656,2025-10-31 01:41:48.096871
2025-10-30 17:06:55,TRANS_491,4232202188769638,834.89,merchant_91,grocery,1,0,0.11859112567777101,2025-10-31 01:41:48.096871
2025-10-30 17:05:55,TRANS_492,4168862700479061,137.84,merchant_92,travel,0,0,0.12176509177009939,2025-10-31 01:41:48.096871
2025-10-30 17:04:55,TRANS_493,4885237019537047,824.81,merchant_93,shopping,0,0,0.08986013101358568,2025-10-31 01:41:48.096871
2025-10-30 17:03:55,TRANS_494,4799314300184527,531.68,merchant_94,travel,0,0,0.09324675444631403,2025-10-31 01:41:48.096871
2025-10-30 17:02:55,TRANS_495,4685625056282505,890.55,merchant_95,entertainment,0,0,0.0979035691010896,2025-10-31 01:41:48.096871
2025-10-30 17:01:55,TRANS_496,4042554738354139,978.72,merchant_96,entertainment,0,0,0.12831308051592516,2025-10-31 01:41:48.096871
2025-10-30 17:00:55,TRANS_497,4907025522255163,570.96,merchant_97,entertainment,0,0,0.0890191366248836,2025-10-31 01:41:48.096871
2025-10-30 16:59:55,TRANS_498,4621662891835360,457.35,merchant_98,food,0,0,0.10061374309896225,2025-10-31 01:41:48.096871
2025-10-30 16:58:55,TRANS_499,4707216881702638,479.33,merchant_99,travel,0,0,0.09700348399491998,2025-10-31 01:41:48.096871
2025-10-30 16:57:55,TRANS_500,4854261917260293,989.97,merchant_0,food,0,0,0.09106803603852918,2025-10-31 01:41:48.096871
2025-10-30 16:56:55,TRANS_501,4875083097456259,59.49,merchant_1,grocery,0,0,0.09025449394676413,2025-10-31 01:41:48.096871
2025-10-30 16:55:55,TRANS_502,4022760605173983,929.55,merchant_2,travel,0,0,0.12936603991749865,2025-10-31 01:41:48.096871
2025-10-30 16:54:55,TRANS_503,4305740260133913,80.13,merchant_3,grocery,0,0,0.11499617312684753,2025-10-31 01:41:48.096871
2025-10-30 16:53:55,TRANS_504,4868091058247934,448.56,merchant_4,grocery,0,0,0.0905269598650398,2025-10-31 01:41:48.096871
2025-10-30 16:52:55,TRANS_505,4484046071208150,627.51,merchant_5,entertainment,0,0,0.10667147282629882,2025-10-31 01:41:48.096871
2025-10-30 16:51:55,TRANS_506,4531351378941947,805.71,merchant_6,food,0,0,0.10455375465118011,2025-10-31 01:41:48.096871
2025-10-30 16:50:55,TRANS_507,4516841497582207,429.01,merchant_7,entertainment,0,0,0.10519934023199952,2025-10-31 01:41:48.096871
2025-10-30 16:49:55,TRANS_508,4990431196674612,856.99,merchant_8,shopping,0,0,0.08586512274959823,2025-10-31 01:41:48.096871
2025-10-30 16:48:55,TRANS_509,4218676788452062,623.1,merchant_9,entertainment,0,0,0.11926281933920353,2025-10-31 01:41:48.096871
2025-10-30 16:47:55,TRANS_510,4810542508645164,830.94,merchant_10,shopping,1,0,0.09279777845750022,2025-10-31 01:41:48.096871
2025-10-30 16:46:55,TRANS_511,4431643207367895,588.42,merchant_11,grocery,0,0,0.10906140309919374,2025-10-31 01:41:48.096871
2025-10-30 16:45:55,TRANS_512,4383688637479368,291.41,merchant_12,grocery,0,0,0.11128950943808083,2025-10-31 01:41:48.096871
2025-10-30 16:44:55,TRANS_513,4500303822286355,504.5,merchant_13,shopping,0,0,0.10593943510645894,2025-10-31 01:41:48.096871
2025-10-30 16:43:55,TRANS_514,4266299752039762,351.27,merchant_14,grocery,0,0,0.11691230321188219,2025-10-31 01:41:48.096871
2025-10-30 16:42:55,TRANS_515,4292295380222593,852.94,merchant_15,grocery,0,0,0.11564627382106776,2025-10-31 01:41:48.096871
2025-10-30 16:41:55,TRANS_516,4547717352444814,945.95,merchant_16,grocery,0,0,0.10382978790759402,2025-10-31 01:41:48.096871
2025-10-30 16:40:55,TRANS_517,4754064702748186,913.07,merchant_17,entertainment,0,0,0.09507593131244838,2025-10-31 01:41:48.096871
2025-10-30 16:39:55,TRANS_518,4481801835420294,162.13,merchant_18,entertainment,1,0,0.10677287319637244,2025-10-31 01:41:48.096871
2025-10-30 16:38:55,TRANS_519,4509769941630717,181.85,merchant_19,travel,0,0,0.10551524690087036,2025-10-31 01:41:48.096871
2025-10-30 16:37:55,TRANS_520,4948079485440397,731.33,merchant_20,travel,0,0,0.08745381017690679,2025-10-31 01:41:48.096871
2025-10-30 16:36:55,TRANS_521,4056125933904040,249.1,merchant_21,travel,0,0,0.12759538386726754,2025-10-31 01:41:48.096871
2025-10-30 16:35:55,TRANS_522,4836998742248739,375.46,merchant_22,travel,0,0,0.09174755403930035,2025-10-31 01:41:48.096871
2025-10-30 16:34:55,TRANS_523,4232553340254967,502.18,merchant_23,food,0,0,0.11857373059801182,2025-10-31 01:41:48.096871
2025-10-30 16:33:55,TRANS_524,4286210945027981,538.85,merchant_24,shopping,0,0,0.11594152328436985,2025-10-31 01:41:48.096871
2025-10-30 16:32:55,TRANS_525,4466366622552346,822.48,merchant_25,food,0,0,0.10747257742229359,2025-10-31 01:41:48.096871
2025-10-30 16:31:55,TRANS_526,4187095758091109,358.94,merchant_26,shopping,0,0,0.12084399980550908,2025-10-31 01:41:48.096871
2025-10-30 16:30:55,TRANS_527,4133793265810820,51.3,merchant_27,food,1,0,0.12355372359355096,2025-10-31 01:41:48.096871
2025-10-30 16:29:55,TRANS_528,4834184463183722,829.58,merchant_28,shopping,0,0,0.09185876167093072,2025-10-31 01:41:48.096871
2025-10-30 16:28:55,TRANS_529,4990757974786668,361.36,merchant_29,grocery,0,0,0.08585296699146416,2025-10-31 01:41:48.096871
2025-10-30 16:27:55,TRANS_530,4971330495492254,850.92,merchant_30,shopping,1,0,0.08657836084253037,2025-10-31 01:41:48.096871
2025-10-30 16:26:55,TRANS_531,4952024710503176,675.03,merchant_31,grocery,0,0,0.08730470241921416,2025-10-31 01:41:48.096871
2025-10-30 16:25:55,TRANS_532,4674322552539830,42.19,merchant_32,food,0,0,0.09837769255061793,2025-10-31 01:41:48.096871
2025-10-30 16:24:55,TRANS_533,4589725942448396,510.09,merchant_33,food,0,0,0.10199175165103769,2025-10-31 01:41:48.096871
2025-10-30 16:23:55,TRANS_534,4173529236356076,559.35,merchant_34,food,0,0,0.12152877494245996,2025-10-31 01:41:48.096871
2025-10-30 16:22:55,TRANS_535,4540888527213639,51.32,merchant_35,grocery,0,0,0.10413132807656932,2025-10-31 01:41:48.096871
2025-10-30 16:21:55,TRANS_536,4822352048108850,727.41,merchant_36,entertainment,1,0,0.09232765200189415,2025-10-31 01:41:48.096871
2025-10-30 16:20:55,TRANS_537,4423057870804296,391.8,merchant_37,travel,0,0,0.1094574046125227,2025-10-31 01:41:48.096871
2025-10-30 16:19:55,TRANS_538,4934890473662629,594.71,merchant_38,food,0,0,0.08795395490987012,2025-10-31 01:41:48.096871
2025-10-30 16:18:55,TRANS_539,4404174442127313,544.75,merchant_39,travel,0,0,0.11033284844709945,2025-10-31 01:41:48.096871
2025-10-30 16:17:55,TRANS_540,4825227030576728,951.74,merchant_40,food,0,0,0.09221352596867516,2025-10-31 01:41:48.096871
2025-10-30 16:16:55,TRANS_541,4564440840757705,939.48,merchant_41,travel,0,0,0.10309458812200281,2025-10-31 01:41:48.096871
2025-10-30 16:15:55,TRANS_542,4065907805831821,869.89,merchant_42,entertainment,0,0,0.12708020881689477,2025-10-31 01:41:48.096871
2025-10-30 16:14:55,TRANS_543,4610910416345274,862.6,merchant_43,entertainment,0,0,0.10107583224897548,2025-10-31 01:41:48.096871
2025-10-30 16:13:55,TRANS_544,4876564994666257,88.16,merchant_44,grocery,0,0,0.0901968422988935,2025-10-31 01:41:48.096871
2025-10-30 16:12:55,TRANS_545,4172227063484509,149.13,merchant_45,grocery,0,0,0.12159467815958092,2025-10-31 01:41:48.096871
2025-10-30 16:11:55,TRANS_546,4845144731773711,335.71,merchant_46,food,0,0,0.09142634314269267,2025-10-31 01:41:48.096871
2025-10-30 16:10:55,TRANS_547,4370245216382335,960.5,merchant_47,shopping,0,0,0.11192123677314982,2025-10-31 01:41:48.096871
2025-10-30 16:09:55,TRANS_548,4347990638096100,823.6,merchant_48,food,0,0,0.11297390256830593,2025-10-31 01:41:48.096871
2025-10-30 16:08:55,TRANS_549,4657226099627284,701.85,merchant_49,grocery,0,0,0.09909875088243762,2025-10-31 01:41:48.096871
2025-10-30 16:07:55,TRANS_550,4174593629156809,331.66,merchant_50,travel,0,0,0.12147492868272525,2025-10-31 01:41:48.096871
2025-10-30 16:06:55,TRANS_551,4815196734520693,200.0,merchant_51,entertainment,0,0,0.09261224214710495,2025-10-31 01:41:48.096871
2025-10-30 16:05:55,TRANS_552,4828505505781740,73.7,merchant_52,shopping,0,0,0.0920835374693291,2025-10-31 01:41:48.096871
2025-10-30 16:04:55,TRANS_553,4308759268076323,31.47,merchant_53,entertainment,0,0,0.11485063277823673,2025-10-31 01:41:48.096871
2025-10-30 16:03:55,TRANS_554,4614929999900442,533.83,merchant_54,food,0,0,0.10090287002726038,2025-10-31 01:41:48.096871
2025-10-30 16:02:55,TRANS_555,4757385560711964,799.49,merchant_55,food,0,0,0.09494060379431127,2025-10-31 01:41:48.096871
2025-10-30 16:01:55,TRANS_556,4633932802858753,895.96,merchant_56,food,0,0,0.10008873486084784,2025-10-31 01:41:48.096871
2025-10-30 16:00:55,TRANS_557,4343272781102054,544.49,merchant_57,travel,0,0,0.11319816937116962,2025-10-31 01:41:48.096871
2025-10-30 15:59:55,TRANS_558,4731601552603769,443.42,merchant_58,food,0,0,0.09599586265101656,2025-10-31 01:41:48.096871
2025-10-30 15:58:55,TRANS_559,4935719917135097,870.71,merchant_59,entertainment,0,0,0.0879224253102576,2025-10-31 01:41:48.096871
2025-10-30 15:57:55,TRANS_560,4201750169242065,888.86,merchant_60,shopping,0,0,0.12010805478204968,2025-10-31 01:41:48.096871
2025-10-30 15:56:55,TRANS_561,4353823556681675,382.36,merchant_61,travel,0,0,0.11269716659185731,2025-10-31 01:41:48.096871
2025-10-30 15:55:55,TRANS_562,4058149537251733,821.65,merchant_62,grocery,0,0,0.12748866208776985,2025-10-31 01:41:48.096871
2025-10-30 15:54:55,TRANS_563,4525707374436529,360.66,merchant_63,travel,1,0,0.1048044554737602,2025-10-31 01:41:48.096871
2025-10-30 15:53:55,TRANS_564,4708288132569199,625.33,merchant_64,shopping,0,0,0.09695902029427765,2025-10-31 01:41:48.096871
2025-10-30 15:52:55,TRANS_565,4460966140049867,841.96,merchant_65,shopping,0,0,0.10771834126104966,2025-10-31 01:41:48.096871
2025-10-30 15:51:55,TRANS_566,4993213945993091,547.74,merchant_66,entertainment,0,0,0.08576165766319943,2025-10-31 01:41:48.096871
2025-10-30 15:50:55,TRANS_567,4487196234977122,902.53,merchant_67,travel,0,0,0.10652928334952264,2025-10-31 01:41:48.096871
2025-10-30 15:49:55,TRANS_568,4523115180147180,316.88,merchant_68,shopping,0,0,0.10491977581952724,2025-10-31 01:41:48.096871
2025-10-30 15:48:55,TRANS_569,4342675678929768,590.32,merchant_69,food,0,0,0.11322658073270941,2025-10-31 01:41:48.096871
2025-10-30 15:47:55,TRANS_570,4175806450788952,726.83,merchant_70,grocery,0,0,0.12141359866032785,2025-10-31 01:41:48.096871
2025-10-30 15:46:55,TRANS_571,4521380749384428,998.81,merchant_71,shopping,0,0,0.10499699891369338,2025-10-31 01:41:48.096871
2025-10-30 15:45:55,TRANS_572,4283296902648750,944.88,merchant_72,entertainment,0,0,0.11608316007665191,2025-10-31 01:41:48.096871
2025-10-30 15:44:55,TRANS_573,4192829015792507,223.24,merchant_73,shopping,1,0,0.12055561332567698,2025-10-31 01:41:48.096871
2025-10-30 15:43:55,TRANS_574,4082610274265220,731.98,merchant_74,food,0,0,0.1262046600244255,2025-10-31 01:41:48.096871
2025-10-30 15:42:55,TRANS_575,4558123376775967,699.54,merchant_75,entertainment,0,0,0.10337177409765864,2025-10-31 01:41:48.096871
2025-10-30 15:41:55,TRANS_576,4576348236252156,933.33,merchant_76,shopping,0,0,0.10257392560508945,2025-10-31 01:41:48.096871
2025-10-30 15:40:55,TRANS_577,4059377004922229,566.03,merchant_77,travel,0,0,0.1274239644447973,2025-10-31 01:41:48.096871
2025-10-30 15:39:55,TRANS_578,4130342709776136,306.23,merchant_78,entertainment,0,0,0.1237309251151728,2025-10-31 01:41:48.096871
2025-10-30 15:38:55,TRANS_579,4774180765437958,142.73,merchant_79,entertainment,0,0,0.09425882432146158,2025-10-31 01:41:48.096871
2025-10-30 15:37:55,TRANS_580,4857315427609638,37.58,merchant_80,entertainment,0,0,0.09094831524214995,2025-10-31 01:41:48.096871
2025-10-30 15:36:55,TRANS_581,4444571882502727,333.67,merchant_81,shopping,0,0,0.10846743612998046,2025-10-31 01:41:48.096871
2025-10-30 15:35:55,TRANS_582,4759062100587369,423.23,merchant_82,entertainment,0,0,0.09487234901773169,2025-10-31 01:41:48.096871
2025-10-30 15:34:55,TRANS_583,4261807098793847,957.26,merchant_83,travel,0,0,0.11713231758704057,2025-10-31 01:41:48.096871
2025-10-30 15:33:55,TRANS_584,4574348786981232,45.07,merchant_84,travel,0,0,0.10266119048233797,2025-10-31 01:41:48.096871
2025-10-30 15:32:55,TRANS_585,4107119505823946,563.43,merchant_85,travel,1,0,0.12492922546640703,2025-10-31 01:41:48.096871
2025-10-30 15:31:55,TRANS_586,4350323113238858,979.29,merchant_86,grocery,0,0,0.11286316993966826,2025-10-31 01:41:48.096871
2025-10-30 15:30:55,TRANS_587,4029219226752518,803.5,merchant_87,food,0,0,0.1290216639627019,2025-10-31 01:41:48.096871
2025-10-30 15:29:55,TRANS_588,4018410951555141,340.0,merchant_88,shopping,0,0,0.12959840573169565,2025-10-31 01:41:48.096871
2025-10-30 15:28:55,TRANS_589,4654002531730714,162.34,merchant_89,grocery,0,0,0.09923523372675096,2025-10-31 01:41:48.096871
2025-10-30 15:27:55,TRANS_590,4245323279735356,900.99,merchant_90,grocery,0,0,0.11794264183079024,2025-10-31 01:41:48.096871
2025-10-30 15:26:55,TRANS_591,4644198333668382,646.41,merchant_91,shopping,0,0,0.09965136270430913,2025-10-31 01:41:48.096871
2025-10-30 15:25:55,TRANS_592,4877323000888502,47.36,merchant_92,entertainment,0,0,0.09016736569280648,2025-10-31 01:41:48.096871
2025-10-30 15:24:55,TRANS_593,4620608902481412,309.06,merchant_93,shopping,0,0,0.10065895536705961,2025-10-31 01:41:48.096871
2025-10-30 15:23:55,TRANS_594,4327983651052048,846.21,merchant_94,shopping,1,0,0.11392761966042342,2025-10-31 01:41:48.096871
2025-10-30 15:22:55,TRANS_595,4011005090290803,544.29,merchant_95,grocery,0,0,0.12999485656058835,2025-10-31 01:41:48.096871
2025-10-30 15:21:55,TRANS_596,4671806005320810,938.5,merchant_96,shopping,0,0,0.09848353606941392,2025-10-31 01:41:48.096871
2025-10-30 15:20:55,TRANS_597,4516756670222780,929.06,merchant_97,shopping,0,0,0.10520312476263648,2025-10-31 01:41:48.096871
2025-10-30 15:19:55,TRANS_598,4752648369974954,440.02,merchant_98,shopping,0,0,0.09513370045888299,2025-10-31 01:41:48.096871
